,length,isSnackOnTheLeft,isSnackOnTheRight,isSnackHigher,isSnackLower,distanceToSnack,isLeftClear,isRightClear,isUpClear,isDownClear,distanceToDeath,turnsTotal,lastTurn,stepEvaluation,step
1552,1,True,False,True,False,141.42135623731,1,1,1,1,7,0,0,5,Right
1553,1,True,False,True,False,160.078105935821,1,1,1,1,6,0,0,5,Right
1554,1,True,False,True,False,180.277563773199,1,1,1,1,5,0,0,5,Right
1555,1,True,False,True,False,201.556443707464,1,1,1,1,4,0,0,5,Right
1556,1,True,False,True,False,223.606797749979,1,1,1,1,3,0,0,5,Up
1557,1,True,False,True,False,246.221445044903,1,1,1,1,2,0,0,9.05062053227417,Up
1558,1,True,False,True,False,237.170824512628,1,1,1,1,7,0,0,6.68221308030627,Up
1559,1,True,False,True,False,230.488611432322,1,1,1,1,6,0,0,5,Up
1560,1,True,False,True,False,226.384628453435,1,1,1,1,5,0,0,5,Up
1561,1,True,False,False,False,225,1,1,1,1,4,0,0,5,Left
1562,1,True,False,False,True,226.384628453435,1,1,1,1,3,0,0,24.8281847459717,Left
1563,1,True,False,False,True,201.556443707464,1,1,1,1,12,0,0,24.7797484108268,Left
1564,1,True,False,False,True,176.776695296637,1,1,1,1,11,0,0,24.7076320391814,Left
1565,1,True,False,False,True,152.069063257456,1,1,1,1,10,0,0,24.5935754176359,Left
1566,1,True,False,False,True,127.47548783982,1,1,1,1,9,0,0,24.3978471993781,Left
1567,1,True,False,False,True,103.077640640442,1,1,1,1,8,0,0,24.020699136232,Left
1568,1,True,False,False,True,79.0569415042095,1,1,1,1,7,0,0,23.1552420667147,Left
1569,1,True,False,False,True,55.9016994374947,1,1,1,1,6,0,0,20.5463603781674,Left
1570,1,True,False,False,True,35.3553390593274,1,1,1,1,5,0,0,10.3553390593274,Down
1571,1,False,False,False,True,25,1,1,1,1,4,0,0,5,Down
1572,2,False,True,False,True,106.066017177982,1,1,0,1,11,0,1,15.9272352913824,Down
1573,2,False,True,False,True,90.1387818865997,1,1,0,1,10,0,1,11.0818403823902,Down
1574,2,False,True,False,True,79.0569415042095,1,1,0,1,9,0,1,5,Right
1575,2,False,True,False,False,75,1,1,0,1,8,0,1,25,Right
1576,2,False,True,False,False,50,0,1,1,1,10,0,1,25,Right
1577,2,False,True,False,False,25,0,1,1,1,9,0,1,5,Right
1578,3,False,True,False,True,103.077640640442,0,1,1,1,8,0,2,24.020699136232,Right
1579,3,False,True,False,True,79.0569415042095,0,1,1,1,7,0,2,23.1552420667147,Right
1580,3,False,True,False,True,55.9016994374947,0,1,1,1,6,0,2,20.5463603781674,Right
1581,3,False,True,False,True,35.3553390593274,0,1,1,1,5,0,2,10.3553390593274,Down
1582,3,False,False,False,True,25,0,1,1,1,4,0,2,5,Down
1583,4,True,False,False,True,90.1387818865997,1,1,0,1,7,1,1,11.0818403823902,Down
1584,4,True,False,False,True,79.0569415042095,1,1,0,1,6,1,2,5,Down
1585,4,True,False,False,False,75,1,1,0,1,5,0,3,5,Down
1586,4,True,False,True,False,79.0569415042095,1,1,0,1,4,0,3,5,Left
1587,4,True,False,True,False,90.1387818865997,1,1,0,1,3,0,3,19.428103767945,Left
1588,4,True,False,True,False,70.7106781186548,1,0,1,1,10,1,1,14.80897868116,Up
1589,4,True,False,True,False,55.9016994374947,1,0,1,1,9,1,2,20.5463603781674,Up
1590,4,True,False,True,False,35.3553390593274,1,1,1,0,11,1,1,10.3553390593274,Up
1591,4,True,False,False,False,25,1,1,1,0,10,1,2,5,Up
1592,4,True,False,False,True,35.3553390593274,1,1,1,0,9,0,3,5,Up
1593,4,True,False,False,True,55.9016994374947,1,1,1,0,8,0,3,5,Up
1594,4,True,False,False,True,79.0569415042095,1,1,1,0,7,0,3,5,Up
1595,4,True,False,False,True,103.077640640442,1,1,1,0,6,0,3,5,Up
1596,4,True,False,False,True,127.47548783982,1,1,1,0,5,0,3,5,Up
1597,4,True,False,False,True,152.069063257456,1,1,1,0,4,0,3,5,Up
1598,4,True,False,False,True,176.776695296637,1,1,1,0,3,0,3,5,Left
1599,4,True,False,False,True,201.556443707464,1,1,1,0,2,0,3,5,Down
1600,4,False,False,False,True,200,1,0,1,1,8,1,1,25,Down
1601,4,False,False,False,True,175,1,0,0,1,12,2,1,25,Down
1602,4,False,False,False,True,150,1,1,0,1,11,1,2,25,Down
1603,4,False,False,False,True,125,1,1,0,1,10,0,3,25,Down
1604,4,False,False,False,True,100,1,1,0,1,9,0,3,25,Down
1605,4,False,False,False,True,75,1,1,0,1,8,0,3,25,Down
1606,4,False,False,False,True,50,1,1,0,1,7,0,3,25,Down
1607,4,False,False,False,True,25,1,1,0,1,6,0,3,5,Down
1608,5,False,True,True,False,152.069063257456,1,1,0,1,5,0,4,5,Down
1609,5,False,True,True,False,158.113883008419,1,1,0,1,4,0,4,5,Left
1610,5,False,True,True,False,167.705098312484,1,1,0,1,3,0,4,5,Left
1611,5,False,True,True,False,190.394327646598,1,0,1,1,7,1,1,5,Left
1612,5,False,True,True,False,213.600093632938,1,0,1,1,6,1,2,5,Up
1613,5,False,True,True,False,237.170824512628,1,0,1,1,5,1,3,6.68221308030627,Up
1614,5,False,True,True,False,230.488611432322,1,1,1,0,11,1,1,5,Right
1615,5,False,True,True,False,226.384628453435,1,1,1,0,10,1,2,24.8281847459717,Right
1616,5,False,True,True,False,201.556443707464,0,1,1,1,9,2,1,24.7797484108268,Right
1617,5,False,True,True,False,176.776695296637,0,1,1,1,8,1,2,24.7076320391814,Right
1618,5,False,True,True,False,152.069063257456,0,1,1,1,7,1,3,24.5935754176359,Right
1619,5,False,True,True,False,127.47548783982,0,1,1,1,6,0,4,24.3978471993781,Right
1620,5,False,True,True,False,103.077640640442,0,1,1,1,5,0,4,24.020699136232,Right
1621,5,False,True,True,False,79.0569415042095,0,1,1,1,4,0,4,23.1552420667147,Right
1622,5,False,True,True,False,55.9016994374947,0,1,1,1,3,0,4,20.5463603781674,Right
1623,5,False,True,True,False,35.3553390593274,0,1,1,1,2,0,4,10.3553390593274,Up
1624,5,False,False,True,False,25,0,0,1,1,1,0,4,5,Up
1625,6,True,False,False,True,134.629120178363,1,0,1,0,9,1,1,5,Up
1626,6,True,False,False,True,145.773797371133,1,0,1,0,8,1,2,5,Up
1627,6,True,False,False,True,160.078105935821,1,0,1,0,7,1,3,5,Up
1628,6,True,False,False,True,176.776695296637,1,0,1,0,6,1,4,5,Left
1629,6,True,False,False,True,195.256241897666,1,0,1,0,5,0,5,14.9786781244669,Left
1630,6,True,False,False,True,180.277563773199,1,0,1,1,13,1,1,12.5724654607152,Left
1631,6,True,False,False,True,167.705098312484,1,0,1,1,12,1,2,9.59121530406526,Left
1632,6,True,False,False,True,158.113883008419,1,0,1,1,11,1,3,6.04481975096348,Left
1633,6,True,False,False,True,152.069063257456,1,0,1,1,10,1,4,5,Down
1634,6,False,False,False,True,150,1,0,1,1,9,0,5,25,Down
1635,6,False,False,False,True,125,1,1,0,1,9,1,1,25,Down
1636,6,False,False,False,True,100,1,1,0,1,8,1,2,25,Down
1637,6,False,False,False,True,75,1,1,0,1,7,1,3,25,Down
1638,6,False,False,False,True,50,1,1,0,1,6,1,4,25,Down
1639,6,False,False,False,True,25,1,1,0,1,5,0,5,5,Down
1640,7,True,False,False,True,127.47548783982,1,1,0,1,4,0,6,5,Left
1641,7,True,False,False,False,125,1,1,0,1,3,0,6,25,Left
1642,7,True,False,False,False,100,1,0,1,1,8,1,1,25,Left
1643,7,True,False,False,False,75,1,0,1,1,7,1,2,25,Left
1644,7,True,False,False,False,50,1,0,1,1,6,1,3,25,Left
1645,7,True,False,False,False,25,1,0,1,1,5,1,4,5,Left
1646,8,False,True,True,False,125,1,0,1,1,4,1,5,5,Up
1647,8,False,True,True,False,141.42135623731,1,0,1,1,3,1,6,16.4213562373095,Up
1648,8,False,True,True,False,125,1,1,1,0,11,1,1,13.1966011250105,Up
1649,8,False,True,True,False,111.80339887499,1,1,1,0,10,1,2,8.72575823454797,Up
1650,8,False,True,True,False,103.077640640442,1,1,1,0,9,1,3,5,Right
1651,8,False,True,False,False,100,1,1,1,0,8,1,4,25,Right
1652,8,False,True,False,False,75,0,1,1,1,11,2,1,25,Right
1653,8,False,True,False,False,50,0,1,1,1,10,2,2,25,Right
1654,8,False,True,False,False,25,0,1,1,1,9,1,3,5,Right
1655,9,True,False,True,False,167.705098312484,0,1,1,1,8,1,4,5,Right
1656,9,True,False,True,False,180.277563773199,0,1,1,1,7,1,5,5,Right
1657,9,True,False,True,False,195.256241897666,0,1,1,1,6,1,6,5,Right
1658,9,True,False,True,False,212.132034355964,0,1,1,1,5,1,7,5,Up
1659,9,True,False,True,False,230.488611432322,0,1,1,1,4,0,8,15.4304797562565,Up
1660,9,True,False,True,False,215.058131676066,1,1,1,0,7,1,1,13.5016879686019,Up
1661,9,True,False,True,False,201.556443707464,1,1,1,0,6,1,2,11.162116060866,Up
1662,9,True,False,True,False,190.394327646598,1,1,1,0,5,1,3,8.39158041458475,Up
1663,9,True,False,True,False,182.002747232013,1,1,1,0,4,1,4,5.22605193537606,Up
1664,9,True,False,True,False,176.776695296637,1,1,1,0,3,1,5,5,Left
1665,9,True,False,False,False,175,1,1,1,0,2,1,6,25,Left
1666,9,True,False,False,False,150,1,0,1,1,10,2,1,25,Left
1667,9,True,False,False,False,125,1,0,1,1,9,1,2,25,Left
1668,9,True,False,False,False,100,1,0,1,1,8,1,3,25,Left
1669,9,True,False,False,False,75,1,0,1,1,7,1,4,25,Left
1670,9,True,False,False,False,50,1,0,1,1,6,1,5,25,Left
1671,9,True,False,False,False,25,1,0,1,1,5,1,6,5,Left
1672,10,False,True,False,False,100,1,0,1,1,4,1,7,5,Down
1673,10,False,True,False,False,125,1,0,1,1,3,1,8,5,Down
1674,10,False,True,True,False,127.47548783982,1,1,0,1,12,1,1,5,Down
1675,10,False,True,True,False,134.629120178363,1,1,0,1,11,1,2,5,Down
1676,10,False,True,True,False,145.773797371133,1,1,0,1,10,1,3,5,Right
1677,10,False,True,True,False,160.078105935821,1,1,0,1,9,1,4,18.6567496985117,Right
1678,10,False,True,True,False,141.42135623731,0,1,1,1,11,2,1,16.4213562373095,Right
1679,10,False,True,True,False,125,0,1,1,1,10,2,2,13.1966011250105,Right
1680,10,False,True,True,False,111.80339887499,0,1,1,1,9,2,3,8.72575823454797,Up
1681,10,False,True,True,False,103.077640640442,0,1,1,1,8,2,4,24.020699136232,Up
1682,10,False,True,True,False,79.0569415042095,1,1,1,0,5,2,1,23.1552420667147,Up
1683,10,False,True,True,False,55.9016994374947,1,1,1,0,4,2,2,20.5463603781674,Up
1684,10,False,True,True,False,35.3553390593274,1,1,1,0,3,2,3,10.3553390593274,Right
1685,10,False,True,False,False,25,1,1,1,0,2,2,4,5,Right
1686,11,True,False,False,True,176.776695296637,0,1,1,1,7,2,6,5,Right
1687,11,True,False,False,True,195.256241897666,0,1,1,1,6,2,6,5,Right
1688,11,True,False,False,True,215.058131676066,0,1,1,1,5,2,6,5,Down
1689,11,True,False,False,True,235.849528301415,0,1,1,1,4,2,6,12.2427305514361,Down
1690,11,True,False,False,True,223.606797749979,1,1,0,1,12,3,1,10.0067041170407,Down
1691,11,True,False,False,True,213.600093632938,1,1,0,1,11,2,2,7.44481235205524,Down
1692,11,True,False,False,True,206.155281280883,1,1,0,1,10,2,3,5,Down
1693,11,True,False,False,True,201.556443707464,1,1,0,1,9,2,4,5,Left
1694,11,True,False,False,False,200,1,1,0,1,8,2,5,25,Left
1695,11,True,False,False,False,175,1,0,1,1,10,2,1,25,Left
1696,11,True,False,False,False,150,1,0,1,1,9,2,2,25,Left
1697,11,True,False,False,False,125,1,0,1,1,8,2,3,25,Left
1698,11,True,False,False,False,100,1,0,1,1,7,2,4,25,Left
1699,11,True,False,False,False,75,1,0,1,1,6,1,5,25,Left
1700,11,True,False,False,False,50,1,0,1,1,5,1,6,25,Left
1701,11,True,False,False,False,25,1,0,1,1,4,1,7,5,Down
1702,12,False,True,False,True,213.600093632938,1,0,1,1,3,1,8,7.44481235205524,Down
1703,12,False,True,False,True,206.155281280883,1,1,0,1,7,2,3,5,Down
1704,12,False,True,False,True,201.556443707464,1,1,0,1,6,2,3,5,Down
1705,12,False,True,False,False,200,1,1,0,1,5,1,3,5,Right
1706,12,False,True,True,False,201.556443707464,1,1,0,1,4,1,4,24.7797484108268,Right
1707,12,False,True,True,False,176.776695296637,0,1,1,1,11,2,1,24.7076320391814,Right
1708,12,False,True,True,False,152.069063257456,0,1,1,1,10,2,2,24.5935754176359,Right
1709,12,False,True,True,False,127.47548783982,0,1,1,1,9,2,3,24.3978471993781,Right
1710,12,False,True,True,False,103.077640640442,0,1,1,1,8,2,4,24.020699136232,Right
1711,12,False,True,True,False,79.0569415042095,0,1,1,1,7,2,5,23.1552420667147,Right
1712,12,False,True,True,False,55.9016994374947,0,1,1,1,6,2,6,20.5463603781674,Right
1713,12,False,True,True,False,35.3553390593274,0,1,1,1,5,1,7,10.3553390593274,Up
1714,12,False,False,True,False,25,0,1,1,1,4,1,8,5,Up
1715,13,True,False,True,False,230.488611432322,1,1,1,0,10,2,1,5,Up
1716,13,True,False,True,False,226.384628453435,1,1,1,0,9,2,2,5,Up
1717,13,True,False,False,False,225,1,1,1,0,8,2,3,5,Up
1718,13,True,False,False,True,226.384628453435,1,1,1,0,7,1,4,5,Left
1719,13,True,False,False,True,230.488611432322,1,1,1,0,6,1,5,24.3333301514392,Left
1720,13,True,False,False,True,206.155281280883,1,0,1,1,10,2,1,24.1525340488701,Left
1721,13,True,False,False,True,182.002747232013,1,0,1,1,9,2,2,23.888864223594,Left
1722,13,True,False,False,True,158.113883008419,1,0,1,1,8,2,3,23.4847628300564,Left
1723,13,True,False,False,True,134.629120178363,1,0,1,1,7,2,4,22.8257213033731,Left
1724,13,True,False,False,True,111.80339887499,1,0,1,1,6,2,5,21.6646169883897,Left
1725,13,True,False,False,True,90.1387818865997,1,0,1,1,5,2,6,19.428103767945,Left
1726,13,True,False,False,True,70.7106781186548,1,0,1,1,4,1,7,14.80897868116,Left
1727,13,True,False,False,True,55.9016994374947,1,0,1,1,3,1,8,5.90169943749474,Down
1728,13,False,False,False,True,50,1,0,1,1,2,1,9,25,Down
1729,13,False,False,False,True,25,1,1,0,1,8,2,1,5,Down
1730,14,False,True,False,True,79.0569415042095,1,1,0,1,7,2,2,5,Down
1731,14,False,True,False,False,75,1,1,0,1,6,2,3,5,Down
1732,14,False,True,True,False,79.0569415042095,1,1,0,1,5,1,4,5,Right
1733,14,False,True,True,False,90.1387818865997,1,1,0,1,4,1,5,19.428103767945,Right
1734,14,False,True,True,False,70.7106781186548,0,1,1,1,12,2,1,14.80897868116,Right
1735,14,False,True,True,False,55.9016994374947,0,1,1,1,11,2,2,5.90169943749474,Up
1736,14,False,False,True,False,50,0,1,1,1,10,2,3,25,Up
1737,14,False,False,True,False,25,1,1,1,0,4,3,1,5,Up
1738,15,True,False,True,False,190.394327646598,1,1,1,0,3,3,2,22.6892293341135,Right
1739,15,True,False,True,False,167.705098312484,1,1,1,0,2,3,3,5,Right
1740,15,True,False,True,False,180.277563773199,0,1,1,1,9,4,4,5,Right
1741,15,True,False,True,False,195.256241897666,0,1,1,1,8,4,5,5,Up
1742,15,True,False,True,False,212.132034355964,0,1,1,1,7,3,6,16.8757924582979,Up
1743,15,True,False,True,False,195.256241897666,1,1,1,0,7,4,4,14.9786781244669,Left
1744,15,True,False,True,False,180.277563773199,1,1,1,0,6,4,5,20.1994578373782,Left
1745,15,True,False,True,False,160.078105935821,1,0,1,1,7,5,1,18.6567496985117,Left
1746,15,True,False,True,False,141.42135623731,1,0,1,1,6,5,2,16.4213562373095,Left
1747,15,True,False,True,False,125,1,0,1,1,5,4,3,13.1966011250105,Left
1748,15,True,False,True,False,111.80339887499,1,0,1,1,4,4,4,8.72575823454797,Left
1749,15,True,False,True,False,103.077640640442,1,0,1,1,3,4,5,5,Up
1750,15,False,False,True,False,100,1,0,1,1,2,3,6,25,Up
1751,15,False,False,True,False,75,1,1,1,0,5,4,5,25,Up
1752,15,False,False,True,False,50,1,1,1,0,4,4,5,25,Up
1753,15,False,False,True,False,25,1,1,1,0,3,3,5,5,Right
1754,16,False,True,False,True,318.198051533946,1,1,1,0,2,3,6,17.158187064139,Right
1755,16,False,True,False,True,301.039864469807,0,1,1,1,12,4,3,15.9960081950229,Right
1756,16,False,True,False,True,285.043856274785,0,1,1,1,11,4,3,14.6275106149853,Right
1757,16,False,True,False,True,270.416345659799,0,1,1,1,10,3,3,13.0255921351242,Right
1758,16,False,True,False,True,257.390753524675,0,1,1,1,9,3,4,11.1693084797724,Right
1759,16,False,True,False,True,246.221445044903,0,1,1,1,8,2,5,9.05062053227417,Right
1760,16,False,True,False,True,237.170824512628,0,1,1,1,7,2,6,6.68221308030627,Right
1761,16,False,True,False,True,230.488611432322,0,1,1,1,6,2,7,5,Right
1762,16,False,True,False,True,226.384628453435,0,1,1,1,5,2,8,5,Down
1763,16,False,False,False,True,225,0,1,1,1,4,2,9,25,Down
1764,16,False,False,False,True,200,1,1,0,1,12,3,1,25,Down
1765,16,False,False,False,True,175,1,1,0,1,11,2,2,25,Down
1766,16,False,False,False,True,150,1,1,0,1,10,2,3,25,Down
1767,16,False,False,False,True,125,1,1,0,1,9,2,4,25,Down
1768,16,False,False,False,True,100,1,1,0,1,8,2,5,25,Down
1769,16,False,False,False,True,75,1,1,0,1,7,1,6,25,Down
1770,16,False,False,False,True,50,1,1,0,1,6,1,7,25,Down
1771,16,False,False,False,True,25,1,1,0,1,5,1,8,5,Down
1772,17,True,False,False,True,79.0569415042095,1,1,0,1,4,1,9,5,Left
1773,17,True,False,False,False,75,1,1,0,1,3,1,10,25,Left
1774,17,True,False,False,False,50,1,0,1,1,10,2,1,25,Left
1775,17,True,False,False,False,25,1,0,1,1,9,2,2,5,Left
1776,18,True,False,True,False,201.556443707464,1,0,1,1,8,2,3,5,Up
1777,18,False,False,True,False,200,1,0,1,1,7,2,4,25,Up
1778,18,False,False,True,False,175,1,1,1,0,11,3,1,25,Up
1779,18,False,False,True,False,150,1,1,1,0,10,3,2,25,Up
1780,18,False,False,True,False,125,1,1,1,0,9,2,3,25,Up
1781,18,False,False,True,False,100,1,1,1,0,8,2,4,25,Up
1782,18,False,False,True,False,75,1,1,1,0,7,2,5,25,Up
1783,18,False,False,True,False,50,1,1,1,0,6,2,6,25,Up
1784,18,False,False,True,False,25,1,1,1,0,5,2,7,5,Up
1785,19,False,False,False,True,25,1,1,1,0,4,2,8,5,Up
1786,19,False,False,False,True,50,1,1,1,0,3,2,9,5,Right
1787,19,False,False,False,True,75,1,1,1,0,2,2,10,5,Right
1788,19,True,False,False,True,79.0569415042095,0,1,1,1,7,3,1,5,Right
1789,19,True,False,False,True,90.1387818865997,0,1,1,1,6,3,2,5,Right
1790,19,True,False,False,True,106.066017177982,0,1,1,1,5,3,3,5,Right
1791,19,True,False,False,True,125,0,1,1,1,4,2,4,5,Right
1792,19,True,False,False,True,145.773797371133,0,1,1,1,3,2,5,5,Down
1793,19,True,False,False,True,167.705098312484,0,1,1,1,2,2,6,9.59121530406526,Down
1794,19,True,False,False,True,158.113883008419,1,1,0,1,12,3,1,6.04481975096348,Down
1795,19,True,False,False,True,152.069063257456,1,1,0,1,11,2,2,5,Down
1796,19,True,False,False,False,150,1,1,0,1,10,2,3,5,Down
1797,19,True,False,True,False,152.069063257456,1,1,0,1,9,2,4,5,Down
1798,19,True,False,True,False,158.113883008419,1,1,0,1,8,2,5,5,Down
1799,19,True,False,True,False,167.705098312484,1,1,0,1,7,2,6,5,Left
1800,19,True,False,True,False,180.277563773199,1,1,0,1,6,2,7,20.1994578373782,Left
1801,19,True,False,True,False,160.078105935821,1,0,1,1,12,3,1,18.6567496985117,Left
1802,19,True,False,True,False,141.42135623731,1,0,1,1,11,3,2,16.4213562373095,Left
1803,19,True,False,True,False,125,1,0,1,1,10,3,3,13.1966011250105,Left
1804,19,True,False,True,False,111.80339887499,1,0,1,1,9,3,4,8.72575823454797,Left
1805,19,True,False,True,False,103.077640640442,1,0,1,1,8,2,5,5,Up
1806,19,False,False,True,False,100,1,0,1,1,7,2,6,25,Up
1807,19,False,False,True,False,75,1,1,1,0,8,3,1,25,Up
1808,19,False,False,True,False,50,1,1,1,0,7,3,2,25,Up
1809,19,False,False,True,False,25,1,1,1,0,6,3,3,5,Up
1810,20,False,True,True,False,176.776695296637,1,1,1,0,5,3,4,5,Up
1811,20,False,True,False,False,175,1,1,1,0,4,3,5,5,Left
1812,20,False,True,False,True,176.776695296637,1,1,1,0,3,2,6,5,Left
1813,20,False,True,False,True,201.556443707464,1,0,1,1,6,3,7,5,Left
1814,20,False,True,False,True,226.384628453435,1,0,1,1,5,3,8,5,Left
1815,20,False,True,False,True,251.246890528022,1,0,1,1,4,3,9,5,Left
1816,20,False,True,False,True,276.134025429682,1,0,1,1,3,3,10,5,Down
1817,20,False,True,False,True,301.039864469807,1,0,1,1,2,3,11,5,Down
1818,20,False,True,False,False,300,1,1,0,1,11,4,2,5,Down
1819,20,False,True,True,False,301.039864469807,1,1,0,1,10,3,2,5,Down
1820,20,False,True,True,False,304.138126514911,1,1,0,1,9,3,3,5,Down
1821,20,False,True,True,False,309.232921921325,1,1,0,1,8,3,4,5,Down
1822,20,False,True,True,False,316.227766016838,1,1,0,1,7,3,5,5,Down
1823,20,False,True,True,False,325,1,1,0,1,6,3,6,5,Down
1824,20,False,True,True,False,335.410196624968,1,1,0,1,5,3,7,5,Right
1825,20,False,True,True,False,347.311099736245,1,1,0,1,4,2,8,21.3509794761127,Right
1826,20,False,True,True,False,325.960120260132,0,1,1,1,12,3,1,20.7962298667899,Right
1827,20,False,True,True,False,305.163890393343,0,1,1,1,11,3,2,20.1200341185581,Right
1828,20,False,True,True,False,285.043856274785,0,1,1,1,10,3,3,19.2902109564183,Right
1829,20,False,True,True,False,265.753645318366,0,1,1,1,9,3,4,18.2662719030746,Right
1830,20,False,True,True,False,247.487373415292,0,1,1,1,8,3,5,16.9987619829695,Right
1831,20,False,True,True,False,230.488611432322,0,1,1,1,7,2,6,15.4304797562565,Right
1832,20,False,True,True,False,215.058131676066,0,1,1,1,6,2,7,13.5016879686019,Right
1833,20,False,True,True,False,201.556443707464,0,1,1,1,5,2,8,11.162116060866,Right
1834,20,False,True,True,False,190.394327646598,0,1,1,1,4,2,9,8.39158041458475,Right
1835,20,False,True,True,False,182.002747232013,0,1,1,1,3,2,10,5.22605193537606,Right
1836,20,False,True,True,False,176.776695296637,0,1,1,1,2,1,11,5,Up
1837,20,False,False,True,False,175,0,0,1,1,1,1,12,25,Up
1838,20,False,False,True,False,150,1,0,1,0,10,2,1,25,Up
1839,20,False,False,True,False,125,1,0,1,0,9,2,2,25,Up
1840,20,False,False,True,False,100,1,0,1,0,8,2,3,25,Up
1841,20,False,False,True,False,75,1,0,1,0,7,2,4,25,Up
1842,20,False,False,True,False,50,1,0,1,0,6,2,5,25,Up
1843,20,False,False,True,False,25,1,0,1,0,5,2,6,5,Up
1844,21,True,False,False,True,141.42135623731,1,0,1,0,4,1,7,5,Left
1845,21,True,False,False,True,160.078105935821,1,0,1,0,3,1,8,14.3043085646887,Left
1846,21,True,False,False,True,145.773797371133,1,0,1,1,13,2,1,11.1446771927699,Left
1847,21,True,False,False,True,134.629120178363,1,0,1,1,12,2,2,7.15363233854298,Left
1848,21,True,False,False,True,127.47548783982,1,0,1,1,11,2,3,5,Down
1849,21,False,False,False,True,125,1,0,1,1,10,2,4,25,Down
1850,21,False,False,False,True,100,1,1,0,1,7,3,1,25,Down
1851,21,False,False,False,True,75,1,1,0,1,6,3,2,25,Down
1852,21,False,False,False,True,50,1,1,0,1,5,3,3,25,Down
1853,21,False,False,False,True,25,1,1,0,1,4,3,4,5,Down
1854,22,True,False,False,True,176.776695296637,1,1,0,1,3,3,5,16.6985893608157,Left
1855,22,True,False,False,True,160.078105935821,1,1,0,1,6,3,6,18.6567496985117,Left
1856,22,True,False,False,True,141.42135623731,1,0,1,1,9,4,5,16.4213562373095,Left
1857,22,True,False,False,True,125,1,0,1,1,8,4,6,13.1966011250105,Left
1858,22,True,False,False,True,111.80339887499,1,0,1,1,7,3,7,8.72575823454797,Left
1859,22,True,False,False,True,103.077640640442,1,0,1,1,6,3,8,5,Down
1860,22,False,False,False,True,100,1,0,1,1,5,3,9,25,Down
1861,22,False,False,False,True,75,1,1,0,1,5,4,7,25,Down
1862,22,False,False,False,True,50,1,1,0,1,4,4,8,25,Down
1863,22,False,False,False,True,25,1,1,0,1,3,4,9,5,Right
1864,23,False,True,True,False,336.340601176843,1,1,0,1,2,4,10,16.1843893052003,Right
1865,23,False,True,True,False,320.156211871642,0,1,1,1,9,5,1,14.9923214782999,Right
1866,23,False,True,True,False,305.163890393343,0,1,1,1,8,5,2,13.6162956510776,Right
1867,23,False,True,True,False,291.547594742265,0,1,1,1,7,4,3,12.0390975547913,Right
1868,23,False,True,True,False,279.508497187474,0,1,1,1,6,4,4,10.2502568307485,Right
1869,23,False,True,True,False,269.258240356725,0,1,1,1,5,4,5,8.25057763396143,Right
1870,23,False,True,True,False,261.007662722764,0,1,1,1,4,4,6,6.05668704312453,Right
1871,23,False,True,True,False,254.950975679639,0,1,1,1,3,3,7,5,Up
1872,23,False,True,True,False,251.246890528022,0,1,1,1,2,3,8,24.8622620745868,Up
1873,23,False,True,True,False,226.384628453435,1,1,1,0,12,4,1,24.8281847459717,Up
1874,23,False,True,True,False,201.556443707464,1,1,1,0,11,4,2,24.7797484108268,Up
1875,23,False,True,True,False,176.776695296637,1,1,1,0,10,4,3,24.7076320391814,Right
1876,23,False,True,True,False,152.069063257456,1,1,1,0,9,4,4,5,Up
1877,23,False,False,True,False,150,0,0,1,1,1,4,9,25,Up
1878,23,False,False,True,False,125,1,0,1,0,8,5,5,25,Up
1879,23,False,False,True,False,100,1,0,1,0,7,5,6,25,Up
1880,23,False,False,True,False,75,1,0,1,0,6,5,7,25,Up
1881,23,False,False,True,False,50,1,0,1,0,5,5,8,25,Up
1882,23,False,False,True,False,25,1,0,1,0,4,4,9,5,Left
1883,24,True,False,False,False,250,1,0,1,0,3,4,10,25,Left
1884,24,True,False,False,False,225,1,0,1,1,13,5,1,25,Left
1885,24,True,False,False,False,200,1,0,1,1,12,5,2,25,Left
1886,24,True,False,False,False,175,1,0,1,1,11,5,3,25,Left
1887,24,True,False,False,False,150,1,0,1,1,10,4,4,25,Left
1888,24,True,False,False,False,125,1,0,1,1,9,4,5,25,Left
1889,24,True,False,False,False,100,1,0,1,1,8,4,6,25,Left
1890,24,True,False,False,False,75,1,0,1,1,7,4,7,25,Left
1891,24,True,False,False,False,50,1,0,1,1,6,4,8,25,Left
1892,24,True,False,False,False,25,1,0,1,1,5,4,9,5,Left
1893,25,True,False,False,True,127.47548783982,1,0,1,1,4,4,10,5,Down
1894,25,False,False,False,True,125,1,0,1,1,3,4,11,25,Down
1895,25,False,False,False,True,100,1,1,0,1,11,5,1,25,Down
1896,25,False,False,False,True,75,1,1,0,1,10,4,2,25,Down
1897,25,False,False,False,True,50,1,1,0,1,9,4,3,25,Down
1898,25,False,False,False,True,25,1,1,0,1,8,4,4,5,Down
1899,26,False,True,True,False,134.629120178363,1,1,0,1,7,4,5,5,Down
1900,26,False,True,True,False,145.773797371133,1,1,0,1,6,4,6,5,Down
1901,26,False,True,True,False,160.078105935821,1,1,0,1,5,3,7,5,Right
1902,26,False,True,True,False,176.776695296637,1,1,0,1,4,2,8,16.6985893608157,Right
1903,26,False,True,True,False,160.078105935821,0,1,1,1,11,3,1,14.3043085646887,Right
1904,26,False,True,True,False,145.773797371133,0,1,1,1,10,3,2,11.1446771927699,Right
